"RIM","Migration Type","REGIONTYPE","Region Type","ASGS_2011_STATE_GCCSA_SA4_SA3_SA2","Region","FREQUENCY","Frequency","TIME_FY","Time","Value","Flag Codes","Flags"
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403021060","Marino - Seaview Downs","A","Annual","2007","2006-07",24,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403021060","Marino - Seaview Downs","A","Annual","2008","2007-08",38,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403021060","Marino - Seaview Downs","A","Annual","2009","2008-09",27,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403021060","Marino - Seaview Downs","A","Annual","2010","2009-10",-30,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403021060","Marino - Seaview Downs","A","Annual","2011","2010-11",-59,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403021060","Marino - Seaview Downs","A","Annual","2012","2011-12",-38,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403021060","Marino - Seaview Downs","A","Annual","2013","2012-13",-103,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403021060","Marino - Seaview Downs","A","Annual","2014","2013-14",-132,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403021060","Marino - Seaview Downs","A","Annual","2015","2014-15",2,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403021061","Mitchell Park","A","Annual","2007","2006-07",-116,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403021061","Mitchell Park","A","Annual","2008","2007-08",-100,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403021061","Mitchell Park","A","Annual","2009","2008-09",-19,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403021061","Mitchell Park","A","Annual","2010","2009-10",41,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403021061","Mitchell Park","A","Annual","2011","2010-11",-65,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403021061","Mitchell Park","A","Annual","2012","2011-12",-69,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403021061","Mitchell Park","A","Annual","2013","2012-13",-75,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403021061","Mitchell Park","A","Annual","2014","2013-14",-118,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403021061","Mitchell Park","A","Annual","2015","2014-15",-31,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403021062","Morphettville","A","Annual","2007","2006-07",-14,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403021062","Morphettville","A","Annual","2008","2007-08",-39,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403021062","Morphettville","A","Annual","2009","2008-09",-68,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403021062","Morphettville","A","Annual","2010","2009-10",43,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403021062","Morphettville","A","Annual","2011","2010-11",-96,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403021062","Morphettville","A","Annual","2012","2011-12",-1,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403021062","Morphettville","A","Annual","2013","2012-13",-54,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403021062","Morphettville","A","Annual","2014","2013-14",-126,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403021062","Morphettville","A","Annual","2015","2014-15",-38,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403021063","Sheidow Park - Trott Park","A","Annual","2007","2006-07",-104,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403021063","Sheidow Park - Trott Park","A","Annual","2008","2007-08",-66,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403021063","Sheidow Park - Trott Park","A","Annual","2009","2008-09",-148,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403021063","Sheidow Park - Trott Park","A","Annual","2010","2009-10",-35,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403021063","Sheidow Park - Trott Park","A","Annual","2011","2010-11",-52,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403021063","Sheidow Park - Trott Park","A","Annual","2012","2011-12",-81,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403021063","Sheidow Park - Trott Park","A","Annual","2013","2012-13",-33,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403021063","Sheidow Park - Trott Park","A","Annual","2014","2013-14",-68,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403021063","Sheidow Park - Trott Park","A","Annual","2015","2014-15",-87,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403021064","Warradale","A","Annual","2007","2006-07",80,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403021064","Warradale","A","Annual","2008","2007-08",86,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403021064","Warradale","A","Annual","2009","2008-09",59,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403021064","Warradale","A","Annual","2010","2009-10",80,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403021064","Warradale","A","Annual","2011","2010-11",-28,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403021064","Warradale","A","Annual","2012","2011-12",54,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403021064","Warradale","A","Annual","2013","2012-13",-143,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403021064","Warradale","A","Annual","2014","2013-14",-57,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403021064","Warradale","A","Annual","2015","2014-15",-76,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403031065","Belair","A","Annual","2007","2006-07",-27,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403031065","Belair","A","Annual","2008","2007-08",-36,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403031065","Belair","A","Annual","2009","2008-09",-22,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403031065","Belair","A","Annual","2010","2009-10",-74,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403031065","Belair","A","Annual","2011","2010-11",-21,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403031065","Belair","A","Annual","2012","2011-12",-75,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403031065","Belair","A","Annual","2013","2012-13",-17,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403031065","Belair","A","Annual","2014","2013-14",18,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403031065","Belair","A","Annual","2015","2014-15",-101,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403031066","Bellevue Heights","A","Annual","2007","2006-07",-4,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403031066","Bellevue Heights","A","Annual","2008","2007-08",-80,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403031066","Bellevue Heights","A","Annual","2009","2008-09",-44,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403031066","Bellevue Heights","A","Annual","2010","2009-10",-114,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403031066","Bellevue Heights","A","Annual","2011","2010-11",-117,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403031066","Bellevue Heights","A","Annual","2012","2011-12",31,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403031066","Bellevue Heights","A","Annual","2013","2012-13",27,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403031066","Bellevue Heights","A","Annual","2014","2013-14",41,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403031066","Bellevue Heights","A","Annual","2015","2014-15",-23,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403031067","Blackwood","A","Annual","2007","2006-07",-28,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403031067","Blackwood","A","Annual","2008","2007-08",-82,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403031067","Blackwood","A","Annual","2009","2008-09",-135,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403031067","Blackwood","A","Annual","2010","2009-10",-65,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403031067","Blackwood","A","Annual","2011","2010-11",-42,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403031067","Blackwood","A","Annual","2012","2011-12",-62,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403031067","Blackwood","A","Annual","2013","2012-13",-15,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403031067","Blackwood","A","Annual","2014","2013-14",45,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403031067","Blackwood","A","Annual","2015","2014-15",-7,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403031068","Colonel Light Gardens","A","Annual","2007","2006-07",-64,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403031068","Colonel Light Gardens","A","Annual","2008","2007-08",-169,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403031068","Colonel Light Gardens","A","Annual","2009","2008-09",-73,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403031068","Colonel Light Gardens","A","Annual","2010","2009-10",-84,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403031068","Colonel Light Gardens","A","Annual","2011","2010-11",-125,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403031068","Colonel Light Gardens","A","Annual","2012","2011-12",-91,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403031068","Colonel Light Gardens","A","Annual","2013","2012-13",-112,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403031068","Colonel Light Gardens","A","Annual","2014","2013-14",-15,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403031068","Colonel Light Gardens","A","Annual","2015","2014-15",-184,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403031069","Mitcham (SA)","A","Annual","2007","2006-07",45,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403031069","Mitcham (SA)","A","Annual","2008","2007-08",-181,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403031069","Mitcham (SA)","A","Annual","2009","2008-09",-60,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403031069","Mitcham (SA)","A","Annual","2010","2009-10",-169,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403031069","Mitcham (SA)","A","Annual","2011","2010-11",-64,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403031069","Mitcham (SA)","A","Annual","2012","2011-12",49,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403031069","Mitcham (SA)","A","Annual","2013","2012-13",-21,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403031069","Mitcham (SA)","A","Annual","2014","2013-14",-76,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403031069","Mitcham (SA)","A","Annual","2015","2014-15",57,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403031070","Panorama","A","Annual","2007","2006-07",-92,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403031070","Panorama","A","Annual","2008","2007-08",-51,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403031070","Panorama","A","Annual","2009","2008-09",-107,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403031070","Panorama","A","Annual","2010","2009-10",-145,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403031070","Panorama","A","Annual","2011","2010-11",-138,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403031070","Panorama","A","Annual","2012","2011-12",12,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403031070","Panorama","A","Annual","2013","2012-13",-46,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403031070","Panorama","A","Annual","2014","2013-14",-55,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403031070","Panorama","A","Annual","2015","2014-15",-109,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041071","Aberfoyle Park","A","Annual","2007","2006-07",-220,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041071","Aberfoyle Park","A","Annual","2008","2007-08",-194,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041071","Aberfoyle Park","A","Annual","2009","2008-09",-133,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041071","Aberfoyle Park","A","Annual","2010","2009-10",-241,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041071","Aberfoyle Park","A","Annual","2011","2010-11",-179,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041071","Aberfoyle Park","A","Annual","2012","2011-12",-157,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041071","Aberfoyle Park","A","Annual","2013","2012-13",-157,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041071","Aberfoyle Park","A","Annual","2014","2013-14",-202,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041071","Aberfoyle Park","A","Annual","2015","2014-15",-195,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041072","Aldinga","A","Annual","2007","2006-07",426,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041072","Aldinga","A","Annual","2008","2007-08",588,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041072","Aldinga","A","Annual","2009","2008-09",680,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041072","Aldinga","A","Annual","2010","2009-10",651,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041072","Aldinga","A","Annual","2011","2010-11",535,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041072","Aldinga","A","Annual","2012","2011-12",293,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041072","Aldinga","A","Annual","2013","2012-13",154,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041072","Aldinga","A","Annual","2014","2013-14",225,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041072","Aldinga","A","Annual","2015","2014-15",148,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041073","Christie Downs","A","Annual","2007","2006-07",-92,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041073","Christie Downs","A","Annual","2008","2007-08",84,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041073","Christie Downs","A","Annual","2009","2008-09",32,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041073","Christie Downs","A","Annual","2010","2009-10",81,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041073","Christie Downs","A","Annual","2011","2010-11",164,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041073","Christie Downs","A","Annual","2012","2011-12",57,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041073","Christie Downs","A","Annual","2013","2012-13",52,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041073","Christie Downs","A","Annual","2014","2013-14",106,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041073","Christie Downs","A","Annual","2015","2014-15",159,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041074","Christies Beach","A","Annual","2007","2006-07",-9,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041074","Christies Beach","A","Annual","2008","2007-08",79,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041074","Christies Beach","A","Annual","2009","2008-09",108,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041074","Christies Beach","A","Annual","2010","2009-10",-68,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041074","Christies Beach","A","Annual","2011","2010-11",-16,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041074","Christies Beach","A","Annual","2012","2011-12",-144,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041074","Christies Beach","A","Annual","2013","2012-13",-55,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041074","Christies Beach","A","Annual","2014","2013-14",-80,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041074","Christies Beach","A","Annual","2015","2014-15",-37,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041075","Clarendon","A","Annual","2007","2006-07",-6,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041075","Clarendon","A","Annual","2008","2007-08",11,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041075","Clarendon","A","Annual","2009","2008-09",-8,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041075","Clarendon","A","Annual","2010","2009-10",17,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041075","Clarendon","A","Annual","2011","2010-11",-50,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041075","Clarendon","A","Annual","2012","2011-12",-6,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041075","Clarendon","A","Annual","2013","2012-13",-10,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041075","Clarendon","A","Annual","2014","2013-14",9,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041075","Clarendon","A","Annual","2015","2014-15",12,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041076","Coromandel Valley","A","Annual","2007","2006-07",29,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041076","Coromandel Valley","A","Annual","2008","2007-08",8,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041076","Coromandel Valley","A","Annual","2009","2008-09",-25,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041076","Coromandel Valley","A","Annual","2010","2009-10",16,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041076","Coromandel Valley","A","Annual","2011","2010-11",-1,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041076","Coromandel Valley","A","Annual","2012","2011-12",27,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041076","Coromandel Valley","A","Annual","2013","2012-13",40,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041076","Coromandel Valley","A","Annual","2014","2013-14",42,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041076","Coromandel Valley","A","Annual","2015","2014-15",40,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041077","Flagstaff Hill","A","Annual","2007","2006-07",-51,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041077","Flagstaff Hill","A","Annual","2008","2007-08",-4,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041077","Flagstaff Hill","A","Annual","2009","2008-09",38,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041077","Flagstaff Hill","A","Annual","2010","2009-10",-23,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041077","Flagstaff Hill","A","Annual","2011","2010-11",42,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041077","Flagstaff Hill","A","Annual","2012","2011-12",24,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041077","Flagstaff Hill","A","Annual","2013","2012-13",43,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041077","Flagstaff Hill","A","Annual","2014","2013-14",38,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041077","Flagstaff Hill","A","Annual","2015","2014-15",-26,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041078","Hackham - Onkaparinga Hills","A","Annual","2007","2006-07",8,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041078","Hackham - Onkaparinga Hills","A","Annual","2008","2007-08",-20,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041078","Hackham - Onkaparinga Hills","A","Annual","2009","2008-09",-90,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041078","Hackham - Onkaparinga Hills","A","Annual","2010","2009-10",-51,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041078","Hackham - Onkaparinga Hills","A","Annual","2011","2010-11",-26,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041078","Hackham - Onkaparinga Hills","A","Annual","2012","2011-12",-2,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041078","Hackham - Onkaparinga Hills","A","Annual","2013","2012-13",-41,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041078","Hackham - Onkaparinga Hills","A","Annual","2014","2013-14",-39,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041078","Hackham - Onkaparinga Hills","A","Annual","2015","2014-15",-23,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041079","Hackham West - Huntfield Heights","A","Annual","2007","2006-07",66,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041079","Hackham West - Huntfield Heights","A","Annual","2008","2007-08",26,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041079","Hackham West - Huntfield Heights","A","Annual","2009","2008-09",-85,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041079","Hackham West - Huntfield Heights","A","Annual","2010","2009-10",0,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041079","Hackham West - Huntfield Heights","A","Annual","2011","2010-11",26,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041079","Hackham West - Huntfield Heights","A","Annual","2012","2011-12",36,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041079","Hackham West - Huntfield Heights","A","Annual","2013","2012-13",-6,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041079","Hackham West - Huntfield Heights","A","Annual","2014","2013-14",25,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041079","Hackham West - Huntfield Heights","A","Annual","2015","2014-15",40,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041080","Happy Valley","A","Annual","2007","2006-07",-251,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041080","Happy Valley","A","Annual","2008","2007-08",-231,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041080","Happy Valley","A","Annual","2009","2008-09",-153,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041080","Happy Valley","A","Annual","2010","2009-10",-250,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041080","Happy Valley","A","Annual","2011","2010-11",-210,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041080","Happy Valley","A","Annual","2012","2011-12",-195,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041080","Happy Valley","A","Annual","2013","2012-13",-193,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041080","Happy Valley","A","Annual","2014","2013-14",-239,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041080","Happy Valley","A","Annual","2015","2014-15",-233,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041081","Happy Valley Reservoir","A","Annual","2007","2006-07",0,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041081","Happy Valley Reservoir","A","Annual","2008","2007-08",0,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041081","Happy Valley Reservoir","A","Annual","2009","2008-09",0,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041081","Happy Valley Reservoir","A","Annual","2010","2009-10",0,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041081","Happy Valley Reservoir","A","Annual","2011","2010-11",0,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041081","Happy Valley Reservoir","A","Annual","2012","2011-12",0,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041081","Happy Valley Reservoir","A","Annual","2013","2012-13",0,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041081","Happy Valley Reservoir","A","Annual","2014","2013-14",0,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041081","Happy Valley Reservoir","A","Annual","2015","2014-15",0,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041082","Lonsdale","A","Annual","2007","2006-07",0,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041082","Lonsdale","A","Annual","2008","2007-08",0,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041082","Lonsdale","A","Annual","2009","2008-09",0,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041082","Lonsdale","A","Annual","2010","2009-10",0,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041082","Lonsdale","A","Annual","2011","2010-11",0,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041082","Lonsdale","A","Annual","2012","2011-12",0,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041082","Lonsdale","A","Annual","2013","2012-13",0,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041082","Lonsdale","A","Annual","2014","2013-14",0,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041082","Lonsdale","A","Annual","2015","2014-15",0,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041083","McLaren Vale","A","Annual","2007","2006-07",87,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041083","McLaren Vale","A","Annual","2008","2007-08",-24,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041083","McLaren Vale","A","Annual","2009","2008-09",118,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041083","McLaren Vale","A","Annual","2010","2009-10",126,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041083","McLaren Vale","A","Annual","2011","2010-11",69,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041083","McLaren Vale","A","Annual","2012","2011-12",89,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041083","McLaren Vale","A","Annual","2013","2012-13",73,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041083","McLaren Vale","A","Annual","2014","2013-14",89,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041083","McLaren Vale","A","Annual","2015","2014-15",52,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041084","Morphett Vale - East","A","Annual","2007","2006-07",-11,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041084","Morphett Vale - East","A","Annual","2008","2007-08",-34,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041084","Morphett Vale - East","A","Annual","2009","2008-09",-212,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041084","Morphett Vale - East","A","Annual","2010","2009-10",-49,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041084","Morphett Vale - East","A","Annual","2011","2010-11",-44,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041084","Morphett Vale - East","A","Annual","2012","2011-12",-46,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041084","Morphett Vale - East","A","Annual","2013","2012-13",-86,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041084","Morphett Vale - East","A","Annual","2014","2013-14",-44,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041084","Morphett Vale - East","A","Annual","2015","2014-15",-24,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041085","Morphett Vale - West","A","Annual","2007","2006-07",-110,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041085","Morphett Vale - West","A","Annual","2008","2007-08",-155,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041085","Morphett Vale - West","A","Annual","2009","2008-09",-243,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041085","Morphett Vale - West","A","Annual","2010","2009-10",-137,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041085","Morphett Vale - West","A","Annual","2011","2010-11",-125,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041085","Morphett Vale - West","A","Annual","2012","2011-12",-92,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041085","Morphett Vale - West","A","Annual","2013","2012-13",-167,,
"3","Internal Migration - Net","SA2","Statistical Area Level 2","403041085","Morphett Vale - West","A","Annual","2014","2013-14",-121,,
